Desc	HOG	A_obtectus	A_verrucosus	B_siliquastri	C_chinensis	C_maculatus	C_septempunctata	D_melanogaster	D_ponderosae	I_luminosus	P_pyralis	R_ferrugineus	T_castaneum	T_molitor	Z_morio
(null)	N0.HOG0000330	0	2	0	0	0	0	0	1	1	1	1	1	1	1
(null)	N0.HOG0000331	14	4	2	4	6	6	0	0	13	15	0	0	0	8
(null)	N0.HOG0000332	17	2	0	15	8	0	0	0	12	3	0	3	10	2
(null)	N0.HOG0000333	6	0	1	0	5	8	0	0	16	19	0	3	0	14
(null)	N0.HOG0000334	9	0	0	6	10	9	0	0	2	7	0	1	7	20
(null)	N0.HOG0000335	28	2	0	10	11	4	0	0	10	5	0	0	0	1
(null)	N0.HOG0000336	3	8	4	7	2	4	0	1	8	4	4	1	7	18
(null)	N0.HOG0000337	36	0	0	9	8	0	0	0	13	3	0	0	1	0
(null)	N0.HOG0000338	2	0	1	0	2	5	5	0	3	2	4	0	0	0
(null)	N0.HOG0000339	10	0	0	0	0	0	1	0	1	0	0	0	1	0
(null)	N0.HOG0000340	21	0	1	0	0	0	1	0	5	5	0	0	0	0
(null)	N0.HOG0000341	25	0	1	4	26	7	0	0	0	7	0	0	0	0
(null)	N0.HOG0000342	1	8	2	1	1	1	6	5	2	4	6	9	11	13
(null)	N0.HOG0000343	1	6	1	3	2	26	0	2	14	2	3	3	4	3
(null)	N0.HOG0000344	0	12	0	0	0	4	0	3	4	4	3	10	18	12
(null)	N0.HOG0000345	0	14	0	0	0	1	1	0	1	3	0	10	30	10
(null)	N0.HOG0000346	50	0	0	1	12	5	0	0	0	0	0	0	0	1
(null)	N0.HOG0000347	2	1	4	0	28	7	0	19	0	3	0	3	0	2
(null)	N0.HOG0000348	9	4	4	3	33	5	0	0	4	5	0	0	0	2
(null)	N0.HOG0000349	0	0	0	0	0	0	1	0	2	0	0	0	0	0
(null)	N0.HOG0000350	2	1	1	2	1	1	1	0	1	0	1	1	3	1
(null)	N0.HOG0000351	2	4	3	4	4	1	3	2	4	5	3	4	6	5
(null)	N0.HOG0000352	2	4	2	3	3	1	0	4	12	5	4	4	6	19
(null)	N0.HOG0000353	0	0	0	0	0	0	0	0	0	0	0	1	1	1
(null)	N0.HOG0000354	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	N0.HOG0000355	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	N0.HOG0000356	1	0	1	1	2	1	0	1	1	1	1	0	0	0
(null)	N0.HOG0000357	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	N0.HOG0000358	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	N0.HOG0000359	2	4	1	1	2	1	6	5	5	2	5	4	4	4
(null)	N0.HOG0000360	14	0	5	24	3	11	0	1	4	5	0	0	0	1
(null)	N0.HOG0000361	30	2	0	7	22	0	0	0	0	0	0	1	0	6
(null)	N0.HOG0000362	7	7	5	6	6	4	2	3	5	7	6	3	3	4
(null)	N0.HOG0000363	3	1	1	2	7	1	0	0	34	10	0	0	2	7
(null)	N0.HOG0000364	20	0	15	17	13	0	0	1	0	0	2	0	0	0
(null)	N0.HOG0000365	1	1	1	1	1	1	1	1	27	29	1	1	1	1
(null)	N0.HOG0000366	3	2	1	1	1	2	0	1	23	16	11	1	0	6
(null)	N0.HOG0000367	22	0	0	2	21	7	0	0	12	3	0	0	0	0
(null)	N0.HOG0000368	27	4	0	8	5	0	0	0	10	13	0	0	0	0
(null)	N0.HOG0000369	11	0	8	11	30	6	0	0	0	1	0	0	0	0
(null)	N0.HOG0000370	0	0	0	2	2	1	1	0	0	0	0	0	0	4
(null)	N0.HOG0000371	0	0	0	0	0	0	1	0	0	0	0	0	0	1
(null)	N0.HOG0000372	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0000373	2	2	2	2	2	3	1	2	1	0	2	1	1	2
(null)	N0.HOG0000374	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0000375	3	4	3	3	4	2	2	3	9	14	3	7	4	6
(null)	N0.HOG0000376	0	0	0	0	0	0	5	0	0	0	0	0	0	4
(null)	N0.HOG0000377	2	0	4	1	5	1	2	1	1	4	1	4	2	30
(null)	N0.HOG0000378	6	9	6	5	4	2	2	1	8	9	1	3	6	5
(null)	N0.HOG0000379	1	0	0	6	6	4	0	0	35	11	0	1	2	1
(null)	N0.HOG0000380	42	2	3	4	5	8	0	0	0	2	0	0	0	0
(null)	N0.HOG0000381	1	7	1	1	2	4	0	1	15	6	1	5	6	16
(null)	N0.HOG0000382	20	0	0	12	0	11	0	1	4	15	0	0	0	3
(null)	N0.HOG0000383	1	6	1	1	1	5	1	2	2	12	2	6	16	10
(null)	N0.HOG0000384	1	0	1	0	0	0	1	1	1	1	1	1	1	0
(null)	N0.HOG0000385	0	0	0	0	0	0	1	0	2	0	0	0	0	3
(null)	N0.HOG0000386	0	1	0	0	0	1	2	1	1	0	1	1	0	0
(null)	N0.HOG0000387	0	0	0	1	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0000388	0	0	0	0	0	0	0	1	0	0	5	0	0	0
(null)	N0.HOG0000389	0	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0000390	0	0	0	0	0	0	1	0	3	0	0	0	0	0
(null)	N0.HOG0000391	0	0	0	0	0	0	3	0	10	7	0	0	0	0
(null)	N0.HOG0000392	1	0	1	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000393	6	2	5	11	5	5	0	5	9	3	8	3	1	3
(null)	N0.HOG0000394	0	1	0	0	0	1	5	0	13	2	0	2	2	3
(null)	N0.HOG0000395	0	2	0	0	0	2	9	0	13	8	0	0	2	1
(null)	N0.HOG0000396	0	1	0	0	11	5	0	12	0	0	5	14	15	3
(null)	N0.HOG0000397	4	5	2	3	2	4	1	4	9	11	2	5	4	9
(null)	N0.HOG0000398	18	0	7	0	1	0	0	0	17	17	0	0	0	5
(null)	N0.HOG0000399	7	9	4	4	4	1	1	4	3	1	6	7	13	1
(null)	N0.HOG0000400	7	4	0	22	7	0	0	0	0	15	0	0	4	6
(null)	N0.HOG0000401	0	9	0	0	0	4	3	1	10	6	3	3	5	21
(null)	N0.HOG0000402	0	0	0	0	0	0	0	0	0	0	0	0	1	1
(null)	N0.HOG0000403	0	0	0	0	0	3	0	0	0	1	0	0	0	0
(null)	N0.HOG0000404	2	0	0	0	4	0	0	0	0	2	0	0	0	0
(null)	N0.HOG0000405	0	0	0	0	0	0	0	0	0	6	0	0	0	0
(null)	N0.HOG0000406	0	0	0	0	1	2	1	0	0	0	0	0	0	0
(null)	N0.HOG0000407	0	0	0	0	0	3	1	0	0	0	0	0	0	0
(null)	N0.HOG0000408	6	0	1	2	3	1	0	0	0	4	0	0	0	0
(null)	N0.HOG0000409	10	0	0	0	1	2	1	0	0	3	0	0	0	0
(null)	N0.HOG0000410	0	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0000411	2	9	2	2	2	1	2	2	6	4	1	6	10	15
(null)	N0.HOG0000412	0	0	0	0	62	0	0	0	0	0	1	0	0	1
(null)	N0.HOG0000413	3	1	1	1	1	0	2	0	1	1	1	1	1	1
(null)	N0.HOG0000414	43	0	0	0	0	1	1	2	0	0	1	0	0	0
(null)	N0.HOG0000415	2	7	2	2	3	2	2	4	2	4	7	10	6	10
(null)	N0.HOG0000416	7	5	4	5	4	5	1	4	5	7	4	5	4	3
(null)	N0.HOG0000417	0	0	11	0	17	12	0	9	9	0	0	0	0	5
(null)	N0.HOG0000418	0	0	2	45	4	6	0	0	0	1	0	0	2	3
(null)	N0.HOG0000419	0	0	0	1	1	32	0	2	1	5	0	20	0	1
(null)	N0.HOG0000420	0	0	0	0	0	0	0	0	0	63	0	0	0	0
(null)	N0.HOG0000421	6	1	3	2	25	10	0	1	9	4	0	0	1	0
(null)	N0.HOG0000422	2	3	1	1	2	1	0	0	2	0	3	14	0	33
(null)	N0.HOG0000423	2	0	3	3	6	0	0	0	18	10	0	10	3	7
(null)	N0.HOG0000424	1	1	1	1	1	11	3	1	12	6	1	6	2	15
(null)	N0.HOG0000425	1	0	0	0	58	0	0	0	3	0	0	0	0	0
(null)	N0.HOG0000426	5	6	6	5	5	5	0	5	2	5	7	4	4	3
(null)	N0.HOG0000427	1	2	0	4	13	5	1	0	14	10	0	0	5	7
(null)	N0.HOG0000428	0	34	0	0	0	0	0	0	1	0	0	8	6	13
(null)	N0.HOG0000429	0	0	0	0	20	7	1	0	10	12	0	0	0	12
(null)	N0.HOG0000430	33	0	4	5	5	2	0	1	4	3	1	2	1	0
(null)	N0.HOG0000431	1	1	1	0	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0000432	0	2	1	1	1	2	3	3	2	2	3	3	4	3
(null)	N0.HOG0000433	1	2	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0000434	3	6	3	3	7	2	0	2	2	3	2	3	10	15
(null)	N0.HOG0000435	0	0	1	2	57	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0000436	0	0	0	0	0	0	1	0	55	5	0	0	0	0
(null)	N0.HOG0000437	1	0	1	1	1	1	1	1	0	1	1	1	1	1
(null)	N0.HOG0000438	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(null)	N0.HOG0000439	5	0	10	4	6	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000440	0	0	0	0	0	0	3	0	0	0	1	0	0	0
(null)	N0.HOG0000441	0	1	0	0	0	0	1	2	0	0	11	0	0	0
(null)	N0.HOG0000442	11	2	2	3	5	1	0	2	11	17	0	1	2	3
(null)	N0.HOG0000443	2	7	2	2	2	3	0	6	3	3	10	6	7	7
(null)	N0.HOG0000444	6	2	8	5	15	2	2	2	4	6	2	4	2	0
(null)	N0.HOG0000445	4	1	5	5	3	4	2	3	7	7	4	2	0	13
(null)	N0.HOG0000446	0	0	0	59	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0000447	35	0	0	2	13	0	0	0	2	7	0	0	0	0
(null)	N0.HOG0000448	31	0	1	0	9	4	0	0	0	14	0	0	0	0
(null)	N0.HOG0000449	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0000450	4	1	5	6	6	1	1	1	5	9	1	1	1	1
(null)	N0.HOG0000451	14	0	9	12	11	0	0	0	4	4	0	5	0	0
(null)	N0.HOG0000452	3	3	3	3	2	3	0	5	12	6	5	5	4	5
(null)	N0.HOG0000453	5	7	3	5	3	1	1	3	2	2	2	4	11	10
(null)	N0.HOG0000454	2	9	2	2	1	9	1	2	0	0	3	5	9	14
(null)	N0.HOG0000455	0	1	0	0	42	0	0	0	0	13	0	0	1	2
(null)	N0.HOG0000456	31	0	0	7	14	5	0	0	1	0	0	0	0	0
(null)	N0.HOG0000457	15	0	19	13	11	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000458	2	2	3	4	11	3	0	2	1	3	2	6	4	15
(null)	N0.HOG0000459	2	1	2	2	2	2	1	4	1	2	4	2	1	3
(null)	N0.HOG0000460	3	1	3	4	3	1	2	2	2	2	3	1	1	1
(null)	N0.HOG0000461	0	15	0	0	0	1	0	0	0	0	0	5	29	8
(null)	N0.HOG0000462	0	13	0	0	1	0	1	2	2	4	2	5	11	17
(null)	N0.HOG0000463	18	0	5	8	9	10	0	0	0	5	0	0	0	2
(null)	N0.HOG0000464	0	1	0	0	0	1	9	1	7	5	1	1	2	1
(null)	N0.HOG0000465	2	2	2	3	3	2	1	1	3	2	3	2	1	1
(null)	N0.HOG0000466	1	0	0	3	46	3	0	0	0	0	0	0	1	3
(null)	N0.HOG0000467	1	6	1	1	0	7	1	1	8	2	1	7	6	15
(null)	N0.HOG0000468	2	3	3	2	4	8	3	4	6	3	2	5	5	7
(null)	N0.HOG0000469	5	1	2	6	15	1	1	2	13	1	9	0	0	1
(null)	N0.HOG0000470	0	1	0	0	0	0	0	0	3	0	0	1	1	51
(null)	N0.HOG0000471	3	9	2	3	2	2	1	1	10	4	2	6	6	5
(null)	N0.HOG0000472	1	3	1	1	1	2	2	1	3	3	2	3	21	12
(null)	N0.HOG0000473	5	2	5	5	7	3	0	5	11	0	5	1	4	3
(null)	N0.HOG0000474	6	9	1	1	3	9	0	0	11	4	0	11	0	1
(null)	N0.HOG0000475	2	0	1	2	1	3	1	1	1	1	2	1	1	1
(null)	N0.HOG0000476	1	3	3	3	3	3	1	2	3	4	3	3	3	3
(null)	N0.HOG0000477	5	0	0	2	34	1	0	0	2	12	0	0	0	0
(null)	N0.HOG0000478	1	2	1	9	24	6	0	9	0	0	0	3	0	1
(null)	N0.HOG0000479	0	0	0	0	0	0	2	0	0	1	0	0	0	0
(null)	N0.HOG0000480	0	5	0	0	0	4	2	2	8	9	1	7	7	8
(null)	N0.HOG0000481	0	2	1	1	3	8	0	38	0	0	1	0	2	0
(null)	N0.HOG0000482	28	0	0	1	9	4	0	0	6	7	0	0	0	0
(null)	N0.HOG0000483	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0000484	2	1	1	1	2	1	1	0	0	1	2	1	1	1
(null)	N0.HOG0000485	2	3	2	2	3	2	1	1	1	2	2	1	1	2
(null)	N0.HOG0000486	0	1	0	0	0	1	1	1	0	2	1	1	1	1
(null)	N0.HOG0000487	0	4	0	0	0	0	0	0	0	0	0	0	3	2
(null)	N0.HOG0000488	0	2	0	0	0	1	3	0	2	0	1	2	3	3
(null)	N0.HOG0000489	1	2	1	1	4	0	1	0	1	6	1	1	0	0
(null)	N0.HOG0000490	1	1	1	1	1	2	6	1	11	16	1	3	3	7
(null)	N0.HOG0000491	4	6	1	0	4	3	0	10	16	5	1	0	3	2
(null)	N0.HOG0000492	4	1	4	3	3	0	6	3	4	3	2	5	5	12
(null)	N0.HOG0000493	0	3	0	0	0	0	0	0	4	18	0	5	9	16
(null)	N0.HOG0000494	0	12	0	0	0	0	0	0	0	0	0	9	16	18
(null)	N0.HOG0000495	0	1	0	0	0	0	0	0	37	9	0	0	1	7
(null)	N0.HOG0000496	0	0	0	0	0	55	0	0	0	0	0	0	0	0
(null)	N0.HOG0000497	0	0	0	0	0	0	0	0	0	55	0	0	0	0
(null)	N0.HOG0000498	7	3	1	0	0	0	0	8	32	3	0	0	0	0
(null)	N0.HOG0000499	2	7	0	2	4	13	0	3	10	6	0	2	0	5
(null)	N0.HOG0000500	29	0	1	0	24	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000501	3	4	4	3	3	2	0	3	7	3	4	6	7	5
(null)	N0.HOG0000502	12	0	2	8	9	1	0	0	6	8	0	0	0	8
(null)	N0.HOG0000503	1	3	6	5	7	4	0	2	1	1	1	2	10	11
(null)	N0.HOG0000504	1	7	0	0	1	9	0	7	21	4	0	0	3	1
(null)	N0.HOG0000505	12	1	5	8	6	1	2	1	3	7	4	1	1	2
(null)	N0.HOG0000506	4	6	4	4	3	2	1	3	2	2	2	5	6	10
(null)	N0.HOG0000507	0	3	0	0	0	6	0	2	4	0	0	10	28	1
(null)	N0.HOG0000508	0	0	1	0	53	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000509	48	0	0	0	1	0	0	0	2	2	0	0	0	0
(null)	N0.HOG0000510	11	0	7	11	21	3	0	0	0	0	0	0	0	0
(null)	N0.HOG0000511	4	2	1	1	0	1	0	0	26	10	0	3	1	4
(null)	N0.HOG0000512	2	1	3	2	2	2	2	6	1	1	3	1	1	3
(null)	N0.HOG0000513	2	1	2	3	5	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0000514	6	3	3	4	3	4	1	3	1	1	2	5	6	11
(null)	N0.HOG0000515	1	0	2	15	2	2	0	0	5	21	1	0	1	3
(null)	N0.HOG0000516	6	3	5	4	4	4	1	4	4	6	3	3	3	3
(null)	N0.HOG0000517	4	5	4	5	4	3	1	2	2	6	2	5	5	5
(null)	N0.HOG0000518	4	3	4	5	6	1	0	4	5	0	7	5	7	2
(null)	N0.HOG0000519	2	0	2	11	4	14	0	0	4	8	0	0	0	8
(null)	N0.HOG0000520	0	0	0	0	0	2	0	2	0	0	2	0	0	0
(null)	N0.HOG0000521	1	1	1	1	1	0	4	0	0	0	0	1	1	1
(null)	N0.HOG0000522	0	7	0	0	0	0	1	0	0	0	0	6	5	8
(null)	N0.HOG0000523	0	0	0	0	0	0	0	0	7	1	0	0	0	0
(null)	N0.HOG0000524	1	0	0	0	0	0	2	1	0	0	0	0	0	0
(null)	N0.HOG0000525	2	3	2	2	5	3	4	2	9	6	2	2	3	4
(null)	N0.HOG0000526	1	6	7	1	4	1	10	1	6	4	1	4	2	5
(null)	N0.HOG0000527	4	6	3	2	1	9	0	3	3	4	2	5	5	6
(null)	N0.HOG0000528	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	N0.HOG0000529	1	6	2	2	2	4	8	3	11	2	4	2	2	2
(null)	N0.HOG0000530	0	0	17	1	20	0	0	0	2	13	0	0	0	0
(null)	N0.HOG0000531	6	3	4	5	8	6	2	1	0	0	7	1	5	4
(null)	N0.HOG0000532	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0000533	1	1	1	2	1	1	1	1	1	2	0	1	1	2
(null)	N0.HOG0000534	1	2	1	1	1	1	1	1	1	2	1	1	4	2
(null)	N0.HOG0000535	4	1	1	2	36	1	0	1	1	1	1	1	1	1
(null)	N0.HOG0000536	12	5	4	2	0	1	0	0	8	17	0	0	1	2
(null)	N0.HOG0000537	1	1	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0000538	1	0	2	3	2	1	1	4	2	3	2	2	2	1
(null)	N0.HOG0000539	1	0	1	1	1	1	1	1	2	1	1	1	1	0
(null)	N0.HOG0000540	0	0	0	0	0	1	1	0	0	0	0	0	0	1
(null)	N0.HOG0000541	1	5	1	1	4	1	15	1	8	3	1	2	3	3
(null)	N0.HOG0000542	1	3	3	5	14	2	0	0	3	17	0	0	0	4
(null)	N0.HOG0000543	5	4	2	3	5	3	3	1	2	3	5	8	4	4
(null)	N0.HOG0000544	1	6	0	6	6	11	0	0	1	7	0	0	2	11
(null)	N0.HOG0000545	0	5	0	0	0	0	3	3	5	2	0	1	9	24
(null)	N0.HOG0000546	8	0	0	10	22	0	0	0	4	4	0	0	0	3
(null)	N0.HOG0000547	19	0	1	0	8	3	0	0	7	10	0	2	1	0
(null)	N0.HOG0000548	21	3	3	11	13	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000549	3	4	3	2	3	6	1	4	9	2	2	2	5	5
(null)	N0.HOG0000550	2	18	0	0	0	1	1	2	11	8	3	0	1	4
(null)	N0.HOG0000551	4	1	1	0	8	0	0	1	11	12	0	0	0	13
(null)	N0.HOG0000552	0	0	0	0	0	51	0	0	0	0	0	0	0	0
(null)	N0.HOG0000553	4	1	9	0	10	10	0	8	2	5	0	0	0	1
(null)	N0.HOG0000554	1	1	1	3	2	1	1	1	20	11	1	0	1	6
(null)	N0.HOG0000555	2	7	3	5	4	1	1	3	3	4	3	7	5	2
(null)	N0.HOG0000556	1	1	3	0	5	14	0	13	6	7	0	0	0	0
(null)	N0.HOG0000557	2	13	2	4	2	0	0	1	0	0	2	3	8	13
(null)	N0.HOG0000558	3	4	3	3	3	2	0	13	0	0	12	3	1	3
(null)	N0.HOG0000559	1	5	2	1	4	3	0	1	4	3	2	9	10	5
(null)	N0.HOG0000560	2	10	2	2	2	4	1	2	2	2	2	5	8	6
(null)	N0.HOG0000561	0	0	2	5	9	8	0	0	9	4	0	7	0	6
(null)	N0.HOG0000562	1	5	1	1	1	2	3	3	2	3	3	11	7	6
(null)	N0.HOG0000563	13	0	0	5	23	1	0	4	0	2	0	0	0	1
(null)	N0.HOG0000564	1	0	2	1	4	0	0	0	25	3	0	11	0	2
(null)	N0.HOG0000565	5	1	4	4	6	3	2	5	2	2	5	3	5	2
(null)	N0.HOG0000566	6	3	3	3	7	3	1	7	1	1	5	3	3	3
(null)	N0.HOG0000567	0	13	0	0	0	1	0	0	7	2	2	6	4	14
(null)	N0.HOG0000568	0	0	0	49	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000569	40	0	0	1	3	0	0	0	2	2	0	0	0	0
(null)	N0.HOG0000570	17	0	3	2	3	0	0	0	4	18	0	0	1	0
(null)	N0.HOG0000571	48	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000572	13	2	1	0	1	11	1	1	8	5	0	3	1	1
(null)	N0.HOG0000573	3	3	4	1	1	5	1	12	13	0	0	0	3	2
(null)	N0.HOG0000574	1	1	0	3	3	13	0	1	8	16	0	0	1	1
(null)	N0.HOG0000575	9	0	0	1	7	14	0	0	6	9	0	0	0	2
(null)	N0.HOG0000576	6	2	3	4	3	2	1	2	4	8	4	3	3	3
(null)	N0.HOG0000577	9	0	0	20	4	3	0	3	0	8	1	0	0	0
(null)	N0.HOG0000578	1	0	0	15	13	0	0	2	1	9	2	2	3	0
(null)	N0.HOG0000579	3	1	1	2	2	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0000580	1	3	1	2	1	1	1	2	3	2	2	3	3	3
(null)	N0.HOG0000581	3	2	3	3	3	7	1	5	3	4	5	3	3	3
(null)	N0.HOG0000582	2	1	1	3	1	0	1	4	2	6	1	1	0	1
(null)	N0.HOG0000583	1	1	1	2	1	2	2	1	8	2	1	1	0	1
(null)	N0.HOG0000584	1	5	2	2	7	2	0	1	9	2	7	2	3	5
(null)	N0.HOG0000585	0	1	4	0	4	3	1	0	7	14	0	0	0	14
(null)	N0.HOG0000586	0	3	3	0	0	15	0	4	1	0	2	0	4	16
(null)	N0.HOG0000587	0	1	0	0	0	0	7	0	19	13	0	1	3	4
(null)	N0.HOG0000588	0	0	0	0	0	0	0	0	0	1	0	0	45	2
(null)	N0.HOG0000589	19	0	1	9	10	2	0	0	0	2	1	0	0	3
(null)	N0.HOG0000590	3	4	3	2	3	6	1	4	3	2	3	4	1	8
(null)	N0.HOG0000591	3	3	2	2	5	3	3	2	4	6	2	4	4	4
(null)	N0.HOG0000592	24	1	1	0	5	0	0	0	1	11	0	0	0	4
(null)	N0.HOG0000593	5	4	2	0	5	2	0	0	12	10	0	1	0	6
(null)	N0.HOG0000594	15	0	1	11	9	1	0	1	2	5	0	0	2	0
(null)	N0.HOG0000595	4	3	3	2	3	3	0	2	3	3	3	4	4	10
(null)	N0.HOG0000596	4	2	4	3	7	3	3	3	2	4	3	4	2	3
(null)	N0.HOG0000597	4	10	4	5	7	0	0	2	9	1	0	0	2	3
(null)	N0.HOG0000598	3	0	0	0	4	4	0	0	14	18	0	1	2	1
(null)	N0.HOG0000599	1	4	1	1	1	1	1	3	16	4	1	3	5	5
(null)	N0.HOG0000600	0	0	0	0	11	2	0	1	7	21	1	0	1	3
(null)	N0.HOG0000601	0	0	0	0	0	0	0	0	47	0	0	0	0	0
(null)	N0.HOG0000602	45	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0000603	31	0	1	0	0	0	0	0	4	9	0	0	1	0
(null)	N0.HOG0000604	20	3	0	0	1	8	0	0	1	3	0	0	4	6
(null)	N0.HOG0000605	9	0	2	2	5	5	0	0	11	12	0	0	0	0
(null)	N0.HOG0000606	18	0	2	9	11	0	0	0	4	2	0	0	0	0
(null)	N0.HOG0000607	2	4	1	2	2	0	0	3	7	7	2	8	8	0
(null)	N0.HOG0000608	2	5	1	1	1	1	4	2	9	3	2	4	4	7
(null)	N0.HOG0000609	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	N0.HOG0000610	2	2	1	1	1	0	4	6	3	2	4	4	4	10
(null)	N0.HOG0000611	0	1	0	0	0	0	2	1	0	0	1	1	1	1
(null)	N0.HOG0000612	4	2	3	3	4	2	1	1	3	6	2	2	3	2
(null)	N0.HOG0000613	1	1	2	2	1	1	1	4	3	13	1	1	1	14
(null)	N0.HOG0000614	2	4	2	2	2	2	2	2	2	7	4	5	4	6
(null)	N0.HOG0000615	0	0	0	0	0	0	0	0	46	0	0	0	0	0
(null)	N0.HOG0000616	21	4	1	0	10	2	0	1	0	2	0	0	2	2
(null)	N0.HOG0000617	1	0	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0000618	4	1	1	3	1	1	1	1	1	1	3	3	5	5
(null)	N0.HOG0000619	18	0	1	2	3	5	0	0	1	15	0	0	0	0
(null)	N0.HOG0000620	11	1	2	1	5	3	1	0	0	8	0	1	3	9
(null)	N0.HOG0000621	1	1	2	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0000622	0	0	1	1	1	1	1	1	1	1	1	0	0	2
(null)	N0.HOG0000623	2	2	2	1	1	1	1	0	1	1	2	1	1	1
(null)	N0.HOG0000624	1	3	2	2	2	6	3	4	1	2	4	8	3	4
(null)	N0.HOG0000625	1	6	1	1	1	1	2	1	6	0	2	7	8	8
(null)	N0.HOG0000626	1	3	3	2	2	1	2	1	4	1	3	5	8	9
(null)	N0.HOG0000627	7	2	5	6	6	3	0	1	0	0	0	5	2	8
(null)	N0.HOG0000628	3	2	3	4	3	3	1	4	2	3	4	3	2	8
(null)	N0.HOG0000629	3	3	3	4	4	1	3	2	3	2	4	5	5	3
(null)	N0.HOG0000630	5	5	4	4	4	0	0	5	1	3	2	3	5	4
(null)	N0.HOG0000631	0	33	0	0	0	0	0	0	0	0	0	0	9	3
(null)	N0.HOG0000632	0	1	0	1	2	1	0	9	3	0	28	0	0	0
(null)	N0.HOG0000633	0	1	1	6	8	2	0	0	10	3	0	0	0	14
(null)	N0.HOG0000634	0	14	0	0	0	0	0	1	0	0	0	10	14	6
(null)	N0.HOG0000635	0	1	0	0	0	0	0	0	33	7	0	1	1	2
(null)	N0.HOG0000636	0	0	0	1	41	0	0	0	0	0	0	0	2	1
(null)	N0.HOG0000637	0	0	0	0	14	4	0	0	10	13	0	0	1	3
(null)	N0.HOG0000638	0	0	0	0	18	6	0	13	8	0	0	0	0	0
(null)	N0.HOG0000639	1	1	1	1	1	0	19	1	5	10	1	1	1	1
(null)	N0.HOG0000640	7	0	6	9	8	1	1	5	1	1	2	1	1	1
(null)	N0.HOG0000641	9	2	1	1	1	1	0	1	12	8	1	3	2	2
(null)	N0.HOG0000642	8	2	3	5	3	1	0	0	6	14	1	0	0	1
(null)	N0.HOG0000643	31	0	0	0	2	0	0	0	1	7	0	0	0	3
(null)	N0.HOG0000644	2	1	2	2	2	1	3	1	1	1	2	2	2	3
(null)	N0.HOG0000645	2	2	2	2	3	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0000646	13	0	3	12	10	0	0	0	0	5	0	0	0	1
(null)	N0.HOG0000647	10	0	2	7	9	3	1	0	1	7	0	1	2	1
(null)	N0.HOG0000648	2	1	1	24	4	1	2	1	2	2	1	1	1	1
(null)	N0.HOG0000649	1	15	1	1	1	1	1	2	1	1	2	6	5	6
(null)	N0.HOG0000650	2	3	1	1	1	1	2	1	2	3	1	1	2	5
(null)	N0.HOG0000651	3	1	2	2	1	1	1	1	1	2	1	1	1	0
(null)	N0.HOG0000652	2	4	2	2	4	2	5	1	6	4	3	4	3	2
(null)	N0.HOG0000653	3	6	3	2	3	1	2	3	3	2	2	3	2	9
(null)	N0.HOG0000654	1	2	2	1	1	0	3	5	5	2	4	4	5	9
(null)	N0.HOG0000655	3	2	3	2	3	4	0	4	5	2	4	4	5	3
(null)	N0.HOG0000656	0	0	0	0	0	7	0	23	12	0	0	0	1	1
(null)	N0.HOG0000657	19	0	1	11	4	0	0	0	0	8	0	0	0	0
(null)	N0.HOG0000658	31	0	1	3	1	4	0	0	0	3	0	0	0	0
(null)	N0.HOG0000659	1	1	0	22	5	3	0	0	3	7	0	0	0	1
