OG	slope	p-value	sig_after_multiple_testing
N0.HOG0007055	0.018149622753871126	0.05407489748874386	x
N0.HOG0007057	0.01056363040267802	0.10537448730153388	x
N0.HOG0007058	0.01056363040267802	0.10537448730153388	x
N0.HOG0007059	-0.0007530233273640903	0.9376389407093957	x
N0.HOG0007060	0.012972342963666717	0.28795430805965533	x
N0.HOG0007062	0.013098705548228498	0.14131461133922976	x
N0.HOG0007063	0.008184637149310673	0.2879543080596552	x
N0.HOG0007065	0.008184637149310673	0.2879543080596552	x
N0.HOG0007066	0.008184637149310673	0.2879543080596552	x
N0.HOG0007067	0.008184637149310673	0.2879543080596552	x
N0.HOG0007069	0.018748267551988697	0.03301367461856373	x
N0.HOG0007070	0.01056363040267802	0.10537448730153388	x
N0.HOG0007071	0.00863134701086322	0.3176749821410207	x
N0.HOG0007072	0.008184637149310673	0.2879543080596552	x
N0.HOG0007073	0.008184637149310673	0.2879543080596552	x
N0.HOG0007074	0.00863134701086322	0.3176749821410207	x
N0.HOG0007075	0.0010612120399555909	0.9254987018391845	x
N0.HOG0007076	0.001015974012493584	0.816140238262959	x
N0.HOG0007077	0.004914068398917824	0.25569269318570076	x
N0.HOG0007078	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007079	0.00863134701086322	0.3176749821410207	x
N0.HOG0007081	0.01056363040267802	0.10537448730153388	x
N0.HOG0007082	0.00044670986155254696	0.923274044223817	x
N0.HOG0007083	-0.005236590274593216	0.3229118814589558	x
N0.HOG0007084	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007085	0.00044670986155254696	0.923274044223817	x
N0.HOG0007086	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007087	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007088	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007089	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007091	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007093	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007094	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007095	0.004914068398917824	0.25569269318570076	x
N0.HOG0007096	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007097	0.008184637149310673	0.2879543080596552	x
N0.HOG0007098	0.00863134701086322	0.3176749821410207	x
N0.HOG0007100	0.013098705548228498	0.14131461133922976	x
N0.HOG0007101	-0.011395415678701046	0.25263473122374314	x
N0.HOG0007103	-0.016292539205145194	0.0322866670076532	x
N0.HOG0007104	0.001015974012493584	0.816140238262959	x
N0.HOG0007105	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007106	0.00044670986155254696	0.923274044223817	x
N0.HOG0007107	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007108	0.006023485538939378	0.4780218099064316	x
N0.HOG0007109	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007110	-0.003179529473384991	0.7831571131173158	x
N0.HOG0007111	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007112	0.0015214355078882167	0.8174303674880123	x
N0.HOG0007113	0.00044670986155254696	0.923274044223817	x
N0.HOG0007114	0.018748267551988697	0.03301367461856373	x
N0.HOG0007115	0.00044670986155254696	0.923274044223817	x
N0.HOG0007116	0.00044670986155254696	0.923274044223817	x
N0.HOG0007117	-0.00878467137909226	0.1463427669844507	x
N0.HOG0007118	0.001015974012493584	0.816140238262959	x
N0.HOG0007119	0.00044670986155254696	0.923274044223817	x
N0.HOG0007121	0.004914068398917824	0.25569269318570076	x
N0.HOG0007122	0.009726185449880862	0.15993421210368364	x
N0.HOG0007124	0.01056363040267802	0.10537448730153388	x
N0.HOG0007125	0.008184637149310673	0.2879543080596552	x
N0.HOG0007126	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007127	-0.00878467137909226	0.1463427669844507	x
N0.HOG0007128	0.011010340264230565	0.16608720516152028	x
N0.HOG0007129	0.011010340264230565	0.16608720516152028	x
N0.HOG0007130	-0.00878467137909226	0.1463427669844507	x
N0.HOG0007131	0.00863134701086322	0.3176749821410207	x
N0.HOG0007132	0.008184637149310673	0.2879543080596552	x
N0.HOG0007133	0.008184637149310673	0.2879543080596552	x
N0.HOG0007134	0.008184637149310673	0.2879543080596552	x
N0.HOG0007135	0.008184637149310673	0.2879543080596552	x
N0.HOG0007136	0.008184637149310673	0.2879543080596552	x
N0.HOG0007137	0.01056363040267802	0.10537448730153388	x
N0.HOG0007138	0.00044670986155254696	0.923274044223817	x
N0.HOG0007139	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007140	0.016742958059722587	0.10537448730153379	x
N0.HOG0007142	-0.012033665568348905	0.10550342251355005	x
N0.HOG0007143	-0.005236590274593216	0.3229118814589558	x
N0.HOG0007144	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007145	0.004297089296662556	0.5678122358053774	x
N0.HOG0007148	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0007150	0.006792516094155281	0.6185356595134246	n
N0.HOG0007156	-0.009867740939677589	0.36785305423784553	x
N0.HOG0007157	-0.005714907704653773	0.7016982941102659	x
N0.HOG0007158	-0.00706115796450038	0.29104543237797986	x
N0.HOG0007160	0.008908442680713132	0.27525200682987677	x
N0.HOG0007164	-0.00706115796450038	0.29104543237797986	x
N0.HOG0007166	-0.00032252187567538966	0.9605682297052041	x
N0.HOG0007167	-0.006491893813559343	0.29162107127190706	x
N0.HOG0007168	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0007170	-0.021017123261571773	0.2328065063242098	n
N0.HOG0007171	-0.013708555473943219	0.11703622111730558	x
N0.HOG0007173	0.012972342963666717	0.28795430805965533	x
N0.HOG0007174	-0.015015735652105858	0.1265403020193908	x
N0.HOG0007175	0.0010612120399555909	0.9254987018391845	x
N0.HOG0007177	-0.019743611301105492	0.04888086060923191	x
N0.HOG0007178	0.006068796639733498	0.622854824764983	x
N0.HOG0007179	-0.006161617566206318	0.6647321788262166	x
N0.HOG0007180	-2.1698413067420852e-05	0.9981356143125856	x
N0.HOG0007181	0.0020230195831043517	0.8589277794235518	x
N0.HOG0007182	-0.0047249928054452755	0.6107338302100247	x
N0.HOG0007183	-0.0007868720124796643	0.9602749514769333	n
N0.HOG0007184	-0.010948705817148498	0.3158165455568677	x
N0.HOG0007185	-0.006161617566206318	0.6647321788262166	x
N0.HOG0007195	0.007289115766960417	0.5862655116182882	n
N0.HOG0007210	0.00397695746780537	0.8335025045736583	n
N0.HOG0007226	0.0	1.0	x
N0.HOG0007227	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007228	0.0	1.0	x
N0.HOG0007229	0.006023485538939378	0.4780218099064316	x
N0.HOG0007230	0.0	1.0	x
N0.HOG0007231	0.01056363040267802	0.10537448730153388	x
N0.HOG0007232	0.0	1.0	x
N0.HOG0007233	0.0	1.0	x
N0.HOG0007235	0.01056363040267802	0.10537448730153388	x
N0.HOG0007236	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007238	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007240	0.0	1.0	x
N0.HOG0007244	0.01056363040267802	0.10537448730153388	x
N0.HOG0007248	0.0	1.0	x
N0.HOG0007251	0.0	1.0	x
N0.HOG0007252	0.0	1.0	x
N0.HOG0007253	0.00044670986155254696	0.923274044223817	x
N0.HOG0007254	0.0	1.0	x
N0.HOG0007255	0.0	1.0	x
N0.HOG0007256	0.0	1.0	x
N0.HOG0007257	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007258	0.0	1.0	x
N0.HOG0007259	0.0	1.0	x
N0.HOG0007262	0.0	1.0	x
N0.HOG0007263	0.009726185449880862	0.15993421210368364	x
N0.HOG0007264	0.01056363040267802	0.10537448730153388	x
N0.HOG0007265	0.0	1.0	x
N0.HOG0007266	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007267	0.0	1.0	x
N0.HOG0007268	0.0	1.0	x
N0.HOG0007269	0.0	1.0	x
N0.HOG0007270	0.0	1.0	x
N0.HOG0007271	0.00044670986155254696	0.923274044223817	x
N0.HOG0007272	0.0	1.0	x
N0.HOG0007276	0.01056363040267802	0.10537448730153388	x
N0.HOG0007277	0.001015974012493584	0.816140238262959	x
N0.HOG0007278	0.0	1.0	x
N0.HOG0007279	0.0	1.0	x
N0.HOG0007280	0.0	1.0	x
N0.HOG0007281	0.00044670986155254696	0.923274044223817	x
N0.HOG0007282	0.01056363040267802	0.10537448730153388	x
N0.HOG0007284	0.0	1.0	x
N0.HOG0007286	0.004033459413868676	0.5508880687933466	x
N0.HOG0007288	0.004297089296662556	0.5678122358053774	x
N0.HOG0007289	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007291	0.0	1.0	x
N0.HOG0007292	0.008184637149310673	0.2879543080596552	x
N0.HOG0007295	0.0	1.0	x
N0.HOG0007297	0.00044670986155254696	0.923274044223817	x
N0.HOG0007298	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007299	0.0	1.0	x
N0.HOG0007300	0.0	1.0	x
N0.HOG0007301	0.0	1.0	x
N0.HOG0007302	0.0	1.0	x
N0.HOG0007303	0.0	1.0	x
N0.HOG0007304	0.0	1.0	x
N0.HOG0007305	0.0	1.0	x
N0.HOG0007306	0.0	1.0	x
N0.HOG0007307	0.0	1.0	x
N0.HOG0007308	0.0	1.0	x
N0.HOG0007310	0.0	1.0	x
N0.HOG0007311	0.0	1.0	x
N0.HOG0007312	0.0	1.0	x
N0.HOG0007313	0.0	1.0	x
N0.HOG0007314	0.0	1.0	x
N0.HOG0007315	0.0	1.0	x
N0.HOG0007316	0.0	1.0	x
N0.HOG0007317	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007318	0.0	1.0	x
N0.HOG0007320	0.0	1.0	x
N0.HOG0007321	0.0	1.0	x
N0.HOG0007322	0.0	1.0	x
N0.HOG0007323	0.0	1.0	x
N0.HOG0007324	0.0	1.0	x
N0.HOG0007325	0.0	1.0	x
N0.HOG0007326	0.0	1.0	x
N0.HOG0007327	0.0	1.0	x
N0.HOG0007328	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007330	0.0	1.0	x
N0.HOG0007332	0.020640442363336276	0.20476863624039376	x
N0.HOG0007333	0.0	1.0	x
N0.HOG0007334	0.0	1.0	x
N0.HOG0007335	0.00044670986155254696	0.923274044223817	x
N0.HOG0007336	0.0	1.0	x
N0.HOG0007338	0.01056363040267802	0.10537448730153388	x
N0.HOG0007341	0.0	1.0	x
N0.HOG0007343	0.0	1.0	x
N0.HOG0007345	0.0	1.0	x
N0.HOG0007346	-0.00878467137909226	0.1463427669844507	x
N0.HOG0007348	0.0	1.0	x
N0.HOG0007350	0.0	1.0	x
N0.HOG0007352	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007354	0.0	1.0	x
N0.HOG0007356	0.0	1.0	x
N0.HOG0007357	0.0	1.0	x
N0.HOG0007358	0.0	1.0	x
N0.HOG0007359	0.0	1.0	x
N0.HOG0007360	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007361	0.0	1.0	x
N0.HOG0007362	0.0	1.0	x
N0.HOG0007363	0.0	1.0	x
N0.HOG0007364	0.0	1.0	x
N0.HOG0007365	0.008184637149310673	0.2879543080596552	x
N0.HOG0007366	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007367	0.0	1.0	x
N0.HOG0007368	0.0	1.0	x
N0.HOG0007369	0.0	1.0	x
N0.HOG0007370	0.00044670986155254696	0.923274044223817	x
N0.HOG0007371	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007373	0.0	1.0	x
N0.HOG0007375	0.0	1.0	x
N0.HOG0007378	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007380	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007381	0.012972342963666717	0.28795430805965533	x
N0.HOG0007383	0.0	1.0	x
N0.HOG0007384	0.0	1.0	x
N0.HOG0007385	0.0	1.0	x
N0.HOG0007387	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007388	0.011010340264230565	0.16608720516152028	x
N0.HOG0007389	0.0	1.0	x
N0.HOG0007390	0.0	1.0	x
N0.HOG0007391	0.0	1.0	x
N0.HOG0007392	0.0	1.0	x
N0.HOG0007396	0.0	1.0	x
N0.HOG0007400	0.0	1.0	x
N0.HOG0007401	0.0	1.0	x
N0.HOG0007402	0.0	1.0	x
N0.HOG0007404	0.0	1.0	x
N0.HOG0007405	0.008184637149310673	0.2879543080596552	x
N0.HOG0007406	0.0	1.0	x
N0.HOG0007407	0.0	1.0	x
N0.HOG0007408	0.006676082550029903	0.5118334134446997	x
N0.HOG0007410	0.0	1.0	x
N0.HOG0007411	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007412	0.0	1.0	x
N0.HOG0007414	0.001778959023585755	0.8533070301584739	x
N0.HOG0007415	0.0	1.0	x
N0.HOG0007416	0.0	1.0	x
N0.HOG0007418	0.0	1.0	x
N0.HOG0007419	0.016493672814089425	0.028604603857840076	x
N0.HOG0007420	0.0	1.0	x
N0.HOG0007421	0.0	1.0	x
N0.HOG0007422	0.0	1.0	x
N0.HOG0007423	0.009235090233669661	0.42476793333880136	x
N0.HOG0007424	0.01056363040267802	0.10537448730153388	x
N0.HOG0007427	0.0	1.0	x
N0.HOG0007428	0.0	1.0	x
N0.HOG0007429	0.0	1.0	x
N0.HOG0007430	0.0	1.0	x
N0.HOG0007431	0.0	1.0	x
N0.HOG0007432	0.0	1.0	x
N0.HOG0007433	0.004914068398917824	0.25569269318570076	x
N0.HOG0007435	0.0	1.0	x
N0.HOG0007436	0.0	1.0	x
N0.HOG0007437	0.0	1.0	x
N0.HOG0007438	0.0	1.0	x
N0.HOG0007439	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007440	0.0	1.0	x
N0.HOG0007441	0.0	1.0	x
N0.HOG0007442	0.0	1.0	x
N0.HOG0007443	-0.012033665568348905	0.10550342251355005	x
N0.HOG0007444	0.00044670986155254696	0.923274044223817	x
N0.HOG0007445	0.0	1.0	x
N0.HOG0007446	0.0	1.0	x
N0.HOG0007447	0.0	1.0	x
N0.HOG0007448	0.0	1.0	x
N0.HOG0007449	0.0	1.0	x
N0.HOG0007450	0.0	1.0	x
N0.HOG0007452	0.0	1.0	x
N0.HOG0007453	0.0	1.0	x
N0.HOG0007454	0.0	1.0	x
N0.HOG0007455	0.0	1.0	x
N0.HOG0007456	0.0	1.0	x
N0.HOG0007457	0.0	1.0	x
N0.HOG0007458	0.00044670986155254696	0.923274044223817	x
N0.HOG0007459	0.0	1.0	x
N0.HOG0007460	0.0	1.0	x
N0.HOG0007461	0.0	1.0	x
N0.HOG0007462	0.008184637149310673	0.2879543080596552	x
N0.HOG0007463	0.0	1.0	x
N0.HOG0007464	0.0	1.0	x
N0.HOG0007465	0.0	1.0	x
N0.HOG0007466	0.0	1.0	x
N0.HOG0007467	0.0	1.0	x
N0.HOG0007468	0.00044670986155254696	0.923274044223817	x
N0.HOG0007469	0.008184637149310673	0.2879543080596552	x
N0.HOG0007470	0.0	1.0	x
N0.HOG0007471	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007472	0.00044670986155254696	0.923274044223817	x
N0.HOG0007473	-0.012973166546279563	0.1316280266134942	x
N0.HOG0007474	0.00044670986155254696	0.923274044223817	x
N0.HOG0007475	0.0	1.0	x
N0.HOG0007476	0.004914068398917824	0.25569269318570076	x
N0.HOG0007477	0.0	1.0	x
N0.HOG0007478	0.0007080183792631265	0.923274044223817	x
N0.HOG0007479	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007480	0.0	1.0	x
N0.HOG0007481	0.001015974012493584	0.816140238262959	x
N0.HOG0007482	0.0	1.0	x
N0.HOG0007483	0.008184637149310673	0.2879543080596552	x
N0.HOG0007484	0.0	1.0	x
N0.HOG0007485	0.00044670986155254696	0.923274044223817	x
N0.HOG0007486	0.0	1.0	x
N0.HOG0007487	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007488	0.0	1.0	x
N0.HOG0007489	0.001015974012493584	0.816140238262959	x
N0.HOG0007490	0.0	1.0	x
N0.HOG0007491	0.0	1.0	x
N0.HOG0007492	0.0	1.0	x
N0.HOG0007493	0.0	1.0	x
N0.HOG0007494	0.0	1.0	x
N0.HOG0007495	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007496	0.00044670986155254696	0.923274044223817	x
N0.HOG0007497	0.0	1.0	x
N0.HOG0007498	0.0	1.0	x
N0.HOG0007499	0.0	1.0	x
N0.HOG0007500	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007501	0.0	1.0	x
N0.HOG0007503	0.0	1.0	x
N0.HOG0007504	0.0	1.0	x
N0.HOG0007505	0.0	1.0	x
N0.HOG0007506	0.0	1.0	x
N0.HOG0007507	0.0	1.0	x
N0.HOG0007508	0.0	1.0	x
N0.HOG0007509	-0.00878467137909226	0.1463427669844507	x
N0.HOG0007510	0.0	1.0	x
N0.HOG0007511	0.007843598854849733	0.4714711218269203	x
N0.HOG0007512	0.0	1.0	x
N0.HOG0007513	0.0014626838740461308	0.7541292247590605	x
N0.HOG0007514	0.0	1.0	x
N0.HOG0007515	0.0	1.0	x
N0.HOG0007516	0.0	1.0	x
N0.HOG0007517	0.0	1.0	x
N0.HOG0007518	0.0	1.0	x
N0.HOG0007519	0.0	1.0	x
N0.HOG0007520	0.0	1.0	x
N0.HOG0007521	0.0	1.0	x
N0.HOG0007522	0.0	1.0	x
N0.HOG0007523	0.00044670986155254696	0.923274044223817	x
N0.HOG0007524	0.0	1.0	x
N0.HOG0007525	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007526	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007530	0.01056363040267802	0.10537448730153388	x
N0.HOG0007531	0.01056363040267802	0.10537448730153388	x
N0.HOG0007533	0.0	1.0	x
N0.HOG0007534	0.0	1.0	x
N0.HOG0007535	0.0	1.0	x
N0.HOG0007536	0.01056363040267802	0.10537448730153388	x
N0.HOG0007537	0.0	1.0	x
N0.HOG0007538	0.0	1.0	x
N0.HOG0007540	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007541	-0.005236590274593216	0.3229118814589558	x
N0.HOG0007542	0.0	1.0	x
N0.HOG0007543	0.0	1.0	x
N0.HOG0007544	0.0	1.0	x
N0.HOG0007545	-0.00878467137909226	0.1463427669844507	x
N0.HOG0007546	0.01056363040267802	0.10537448730153388	x
N0.HOG0007547	0.0	1.0	x
N0.HOG0007548	0.0	1.0	x
N0.HOG0007549	0.0	1.0	x
N0.HOG0007550	0.0	1.0	x
N0.HOG0007551	-0.00706115796450038	0.29104543237797986	x
N0.HOG0007552	0.0	1.0	x
N0.HOG0007553	0.0	1.0	x
N0.HOG0007554	0.00044670986155254696	0.923274044223817	x
N0.HOG0007556	0.008184637149310673	0.2879543080596552	x
N0.HOG0007558	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007559	0.0	1.0	x
N0.HOG0007560	0.01056363040267802	0.10537448730153388	x
N0.HOG0007561	0.0	1.0	x
N0.HOG0007562	0.0	1.0	x
N0.HOG0007563	0.0	1.0	x
N0.HOG0007564	0.00044670986155254696	0.923274044223817	x
N0.HOG0007565	0.01056363040267802	0.10537448730153388	x
N0.HOG0007566	0.01056363040267802	0.10537448730153388	x
N0.HOG0007567	0.01056363040267802	0.10537448730153388	x
N0.HOG0007568	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007569	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007570	0.0	1.0	x
N0.HOG0007571	0.0	1.0	x
N0.HOG0007572	0.0	1.0	x
N0.HOG0007573	0.01056363040267802	0.10537448730153388	x
N0.HOG0007574	0.0	1.0	x
N0.HOG0007575	0.008184637149310673	0.2879543080596552	x
N0.HOG0007576	0.01056363040267802	0.10537448730153388	x
N0.HOG0007577	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007578	0.016742958059722587	0.10537448730153379	x
N0.HOG0007580	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007581	0.0	1.0	x
N0.HOG0007584	0.0	1.0	x
N0.HOG0007585	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007586	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007588	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007589	0.0	1.0	x
N0.HOG0007590	0.00044670986155254696	0.923274044223817	x
N0.HOG0007591	0.0	1.0	x
N0.HOG0007592	0.0	1.0	x
N0.HOG0007593	0.005395469754156255	0.5120487092535057	x
N0.HOG0007594	0.0	1.0	x
N0.HOG0007595	0.0	1.0	x
N0.HOG0007596	0.0	1.0	x
N0.HOG0007597	0.0	1.0	x
N0.HOG0007598	0.0	1.0	x
N0.HOG0007599	0.018748267551988697	0.03301367461856373	x
N0.HOG0007600	0.010172895311433408	0.214315602694156	x
N0.HOG0007601	0.008184637149310673	0.2879543080596552	x
N0.HOG0007602	0.0	1.0	x
N0.HOG0007603	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007604	0.008184637149310673	0.2879543080596552	x
N0.HOG0007605	0.0	1.0	x
N0.HOG0007607	0.001015974012493584	0.816140238262959	x
N0.HOG0007608	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007610	0.0	1.0	x
N0.HOG0007611	0.0	1.0	x
N0.HOG0007612	0.008184637149310673	0.2879543080596552	x
N0.HOG0007614	0.005395469754156255	0.5120487092535057	x
N0.HOG0007615	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007616	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007619	0.00044670986155254696	0.923274044223817	x
N0.HOG0007620	0.0	1.0	x
N0.HOG0007621	0.0	1.0	x
N0.HOG0007623	0.008184637149310673	0.2879543080596552	x
N0.HOG0007625	0.0	1.0	x
N0.HOG0007626	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007627	0.0	1.0	x
N0.HOG0007628	0.0	1.0	x
N0.HOG0007629	0.0	1.0	x
N0.HOG0007630	0.0	1.0	x
N0.HOG0007631	0.0	1.0	x
N0.HOG0007632	0.0	1.0	x
N0.HOG0007633	0.0	1.0	x
N0.HOG0007634	0.0	1.0	x
N0.HOG0007635	0.009726185449880862	0.15993421210368364	x
N0.HOG0007636	0.0	1.0	x
N0.HOG0007638	0.0	1.0	x
N0.HOG0007639	0.00044670986155254696	0.923274044223817	x
N0.HOG0007640	0.001015974012493584	0.816140238262959	x
N0.HOG0007641	0.01056363040267802	0.10537448730153388	x
N0.HOG0007643	0.0	1.0	x
N0.HOG0007644	0.009862828291521531	0.2042548344609242	x
N0.HOG0007645	0.0	1.0	x
N0.HOG0007646	0.01056363040267802	0.10537448730153388	x
N0.HOG0007647	0.0	1.0	x
N0.HOG0007648	0.0	1.0	x
N0.HOG0007649	0.0	1.0	x
N0.HOG0007650	0.00044670986155254696	0.923274044223817	x
N0.HOG0007651	0.0	1.0	x
N0.HOG0007652	0.0	1.0	x
N0.HOG0007653	0.0	1.0	x
N0.HOG0007654	0.0	1.0	x
N0.HOG0007656	0.01056363040267802	0.10537448730153388	x
N0.HOG0007657	0.008184637149310673	0.2879543080596552	x
N0.HOG0007658	-0.012672219231740377	0.2340412298728909	x
N0.HOG0007659	0.0	1.0	x
N0.HOG0007660	0.011010340264230565	0.16608720516152028	x
N0.HOG0007661	0.0014626838740461308	0.7541292247590605	x
N0.HOG0007662	0.004914068398917824	0.25569269318570076	x
N0.HOG0007663	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007664	0.008184637149310673	0.2879543080596552	x
N0.HOG0007665	0.009259362795646344	0.26911319513455756	x
N0.HOG0007666	0.0	1.0	x
N0.HOG0007667	0.0	1.0	x
N0.HOG0007668	0.01056363040267802	0.10537448730153388	x
N0.HOG0007670	0.0	1.0	x
N0.HOG0007672	0.0	1.0	x
N0.HOG0007673	0.0	1.0	x
N0.HOG0007674	0.0	1.0	x
N0.HOG0007676	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007677	0.0	1.0	x
N0.HOG0007678	-0.007507867826052929	0.1265403020193908	x
N0.HOG0007682	0.0	1.0	x
N0.HOG0007683	0.0	1.0	x
N0.HOG0007684	0.0	1.0	x
N0.HOG0007685	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007686	0.00044670986155254696	0.923274044223817	x
N0.HOG0007687	0.004914068398917824	0.25569269318570076	x
N0.HOG0007688	0.0	1.0	x
N0.HOG0007690	-0.00878467137909226	0.1463427669844507	x
N0.HOG0007691	0.0	1.0	x
N0.HOG0007692	0.0	1.0	x
N0.HOG0007693	0.0	1.0	x
N0.HOG0007695	0.00044670986155254696	0.923274044223817	x
N0.HOG0007696	0.00044670986155254696	0.923274044223817	x
N0.HOG0007697	0.0033947567362700055	0.7559731627662614	x
N0.HOG0007699	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0007702	0.0	1.0	x
N0.HOG0007703	0.0	1.0	x
N0.HOG0007704	0.0	1.0	x
N0.HOG0007705	0.0	1.0	x
N0.HOG0007706	0.0	1.0	x
N0.HOG0007707	0.0	1.0	x
N0.HOG0007709	0.0	1.0	x
N0.HOG0007712	0.0	1.0	x
N0.HOG0007713	0.0	1.0	x
N0.HOG0007714	0.0	1.0	x
N0.HOG0007716	0.006676082550029903	0.5118334134446997	x
N0.HOG0007717	0.0	1.0	x
N0.HOG0007719	0.00044670986155254696	0.923274044223817	x
N0.HOG0007721	0.0	1.0	x
N0.HOG0007722	0.0	1.0	x
N0.HOG0007723	0.007139282489640558	0.24494362610747433	x
N0.HOG0007726	0.0	1.0	x
N0.HOG0007727	0.0	1.0	x
N0.HOG0007728	0.0	1.0	x
N0.HOG0007730	0.0	1.0	x
N0.HOG0007731	0.01056363040267802	0.10537448730153388	x
N0.HOG0007733	0.0010747256463356698	0.8335025045736583	x
N0.HOG0007734	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007735	0.0	1.0	x
N0.HOG0007736	0.00044670986155254696	0.923274044223817	x
N0.HOG0007737	0.01056363040267802	0.10537448730153388	x
N0.HOG0007738	0.01056363040267802	0.10537448730153388	x
N0.HOG0007739	0.01056363040267802	0.10537448730153388	x
N0.HOG0007740	0.01056363040267802	0.10537448730153388	x
N0.HOG0007741	0.0	1.0	x
N0.HOG0007742	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007743	0.008184637149310673	0.2879543080596552	x
N0.HOG0007744	0.0	1.0	x
N0.HOG0007745	0.0	1.0	x
N0.HOG0007746	0.0	1.0	x
N0.HOG0007747	0.0	1.0	x
N0.HOG0007748	0.0	1.0	x
N0.HOG0007749	0.0	1.0	x
N0.HOG0007750	0.0	1.0	x
N0.HOG0007751	0.0	1.0	x
N0.HOG0007752	0.00044670986155254696	0.923274044223817	x
N0.HOG0007753	-0.00878467137909226	0.1463427669844507	x
N0.HOG0007754	0.0049487598926037085	0.4714711218269203	x
N0.HOG0007755	0.0	1.0	x
N0.HOG0007756	0.0	1.0	x
N0.HOG0007757	0.0	1.0	x
N0.HOG0007761	0.0	1.0	x
N0.HOG0007762	0.0	1.0	x
N0.HOG0007763	0.0	1.0	x
N0.HOG0007764	0.0	1.0	x
N0.HOG0007766	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007767	0.0	1.0	x
N0.HOG0007768	0.00044670986155254696	0.923274044223817	x
N0.HOG0007770	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007771	0.0	1.0	x
N0.HOG0007772	0.00863134701086322	0.3176749821410207	x
N0.HOG0007773	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0007774	0.0	1.0	x
N0.HOG0007775	0.0	1.0	x
N0.HOG0007776	0.01056363040267802	0.10537448730153388	x
N0.HOG0007777	0.0	1.0	x
N0.HOG0007780	0.0	1.0	x
N0.HOG0007781	0.0	1.0	x
N0.HOG0007782	0.001015974012493584	0.816140238262959	x
